repository,revision,path,size_bytes,sha256,file_type,tracked_status,runtime_import_or_use_evidence,test_use_evidence,configuration_use_evidence
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase1_recommended_lambda_auto_applies_when_available.py,1480,462995a0c861fdfb29b514942cce18e894959ca6870c313db2c8dd4f36030952,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase1_runtime_override_beats_recommended_lambda.py,1341,15fe28106fe1f1b738e68be10a8989db7f96ab534a5e51f3e581f5db21f421a0,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase1_threshold_tradeoff_end_to_end.py,1140,8d51aad594a620093074352dd3491f7c67bf762b8dbfc8b9162d49d1efd4a922,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase1_threshold_tradeoff_maps_to_qlip_objective_family.py,1230,d80a449bbd6f09389c184d8a23fbb5c7c23e6edde445e818a44ef9c3310bcdfa,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase1_threshold_tradeoff_strict_benchmark_mode_accepts.py,2129,f39a39c7ab795033e0117b4caa886d4f6bef7c49a673a825292e785500c09018,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase2_benchmark_mode_rejects_nonimplemented_external_predictor.py,1648,06e9aaaef3d9ba8cf025deec35c2d1b6b7e6aa56da6bff1231c947e575a975b7,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase2_benchmark_mode_rejects_unknown_external_predictor.py,1728,5d1d6755ea64c07a7669deff3fca72e2fdc28b32fce466c062b328b2d2f90f80,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase2_doctor_surface_reports_external_predictors.py,890,8bb35f34b0c44c214f063f53708d0fe6616e6401c37e7db7cd35d5e804a3bf0e,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase2_external_predictor_provenance_reporting.py,1416,a296d9b86a776bdc9362dd291a8bb5f06fd25526b76237f2fbe025f778b1e0dd,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase2_external_predictor_registry.py,1265,2873e1f4bfda136ab4491725bb79e9a790ae1b2232db6cb6d5f3141650756b0e,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase2_external_predictor_resolver.py,1704,397d4f9d960afa841bc740b51057dd8b5dec8b853a2bffced90477f12969b0da,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase2_pymatgen_composition_descriptor_adapter.py,986,e8231f2bc4cfe3da0e62a3c6b0636e4001ae5adabb6f652726444f493f49d167,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase2_task_spec_distinguishes_native_vs_external_targets.py,840,dfac1d747488c77fd27beeedea940ccb5a97b91fb311e01a5bcf0c09e440a96e,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase3_external_predictor_registry.py,12172,1a3225c13d643fb1a2f074831bdc8836e6126d270e9cb435b312a529dcafc6fa,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase3_megnet_integration_surface.py,4934,6b08df97ef3cd2b00718c3bd19b02c15981e7c4da6a55756cb622c7ced47acdd,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_phase3_structure_handoff_runtime.py,6428,519dcafcb33a3788f1550eaf5a3a477345d31e291b07eea2ece65abd770dac85,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pipeline_structured_task_spec.py,22414,d7fa7e52a0c574f0d3e05e036d987d5768cca7f82add644dd29eaf908c18068a,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_planner_schema.py,1071,c9118368dce6943159cb744058dad222f5278f553efed6a51feeb850300bd624,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_productive_signal_ranking.py,1899,8c81e1a4f9461a617959885032c3fb929cd531f748c4996d82d6af8dd910901b,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_prompt_pack_loads.py,391,4b4e2818d8fabe0cbf57f60385ffadb67694ac43398c2c279f287160cf0d5849,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_prompt_pack_v2_loads.py,415,597c88625b781c6c7b8ac6e1dba0277d09651a4110e081a779afaa89528485f6,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_propagation_report_after_coupling_fix.py,1002,c10bc8af02e5c3952495ac4b00a3b200b125cae8cd343f681f034efb349d585b,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_property_aware_comparison_mode.py,766,0204bfc1be6608f5a3eaea4e0d2b4cc1a1ae8b9b77258b660bc03ae654caf0d5,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_property_aware_in_loop_reward.py,2476,3aeb5ccc3ee89153b3f7598653b26ab055d975c9fa486f61089099600de379f9,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_property_aware_live_selection_view.py,2159,24076fc9f36a552c854fa2df28555c12ef1bfe5405872f362380302d84c59407,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_prospective_benchmark_preflight.py,12920,63b653f6b276405374858fe46ba97f5afc631e92fba4cb1c08ef59ab28095ea7,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_prototype_orbit_variable_spp_30_smoke.py,5258,f0b04f3f25c3a6a45abbe8622548919c30f03dd09bbea3be77b548beeb172c78,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_prototype_scaffold_symmetry.py,38498,40847939b252c0592f8e2e60822f271d32683b4d1bcb7b4f63523de248f710ab,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_builder_v2.py,9344,aaf915c3fff69ed6e3218653eb325df7d88f9f54a405bef870b0199702dab323,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_outputs_validation.py,2186,c38bf7947959912be90a203443c380cac45a895fa9d384baa5b3ef8d735412a1,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_placeholder_solution_blocks_startup.py,1019,3a0fd4f17b860cb8bf77475d7a5f6ff4c2c2f8ee989aac179a2178f9a869e805,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_pot_path_integration.py,6194,ac139c80dc69a1c3d8b9ba57d1461594c7870895e54b837c1c3eaa40e6d22325,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_request_adapter.py,7760,49603bde6a23bedf4c37830d3ff38ece05143ac5c9381d52a32e5063c0ff732d,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_startup_probe_accepts_valid_external_result_shape.py,1165,51822999a18f7b871dfee26a790f149aad64bdbec479e318c4079a670a561f55,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_startup_probe_reports_missing_artifact_truthfully.py,1107,74b8c1df323031981976c462480e3df6d6246fb779dcfd3623565c806312b3db,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_startup_probe_reports_non_solution_termination_truthfully.py,1108,76be422132468ce61014631769a82f4171965c427b589dd1664706d4f6898fdb,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_startup_probe_reports_unexpected_contract_truthfully.py,1128,dd6f4a31d531ea4f84f2a7abacd8f986b85680ab93395072d4fea7da5eb73989,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_strict_schema.py,2228,794a1692df7308cc6756da51edb5e3b33b03570faaaa3b6d5478f900e2857aad,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_realistic_qlip_server_guidance_variation.py,7404,df849e7f5383ff41d2e5e2aa661a065a5fa006b48b6b9b7d79ee32768e6906a0,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_recovery_first_candidate_ordering.py,2141,bda5b709459bfdd3e24c39021fc2cd62e57a125fad1ebcb002e446f795c06399,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_recovery_ladder_escalates_regimes.py,1196,fea94298ab644d057c3414b0a177108422179bf6ef2acc2a03367f214c76fab5,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regenerated_guided_variant_report.py,1371,2a6afd00a2c81a4354a3425094d9a2134e010578bf3dac4267f0673f53b2fd12,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regenerated_property_aware_repeated_report.py,4129,eca7020d199ec5ec372ccb99a68a83a4b823a769ced3cd65016769f5fc555425,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regenerated_repeated_analysis_report.py,3929,d4d5a476ed4c0b9ce2a87e35de9dba0373277ea9add28cf82cd54b7de44b6385,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regime_level_structure_change_reporting.py,3636,a67ca0bd0e53df995b7e05f4cdefd91ec059f2b0bb3bb013f1e11b05b44b4bea,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regime_level_structure_change_summary.py,2471,9e63b3303aba2bef50e5a1340e0608778029f16928d990d80e8489b60bdbcbd9,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_analysis_spp_exploration_summary.py,3968,dc1cb8e34917258a8426f157f472ccb5f06661dc538be380b812dfe64386c916,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_analysis_structure_diversity_summary.py,3245,533c973e898a2d529af6468d5242cf95277ce2e7ffaf5c9d3f074c2e65af65c6,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_experiment_id_uniqueness.py,2954,636b2f55b930a633cb3bcc2ff69e3f192755f0ccf3ee8fd3ff60c11774f634c8,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_infeasibility_triggers_recovery_before_clarification.py,2268,cc90cfb8c17e46b80f92ce2a306c908548014f9c911eb795b901473802a5a41e,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_live_analysis_summary.py,4046,fe42b05b8b4d202fe4021297f9fb7eea176c34fbcb410b7b0be592cc507729ec,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_request_objective_diff_summary.py,2659,d8828c523baf883714e62aef9dbc4f1ef629a9ef49bef43e086e3f272684eb73,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_request_structure_diff.py,3208,8e8177fcaf6931895aca98c330874f7cd3e446df197c6f37651f5f1b8a349abd,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_case_schema.py,669,582c830861607ff24b069a948c103a0ff26726ce6cc355c6abc06b06bab9da23,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_fusion.py,934,db663b627564a18e171fcf51dde6788cf29f0243a1f9724f4a076c841c0f743e,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_nn_baseline.py,842,9633836b22e8278470e9330bed7aa2a9d94cd62162ed866135f027865f102537,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_result_schema.py,740,10dc06334bdfc06a6fe320dc92680637410664cc8d8000ef918f97dcde6e18c6,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_stage_preserves_exportability.py,1329,4688dc4102662d1c5fcc5760c94067be99a195b78e1af8aceb9260abbf355b16,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retry_safe_workspaces.py,3666,cc42c984076266ea4225d4a64167457cb88628e63c7e6c1c28c8bece27642726,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_reward_alignment.py,2458,717725dd9284b4bdfbfcb7f411089d30d97e22ba58c84ca50d8f123764b1bb38,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_reward_schema.py,440,0ca03744825cec5edc82c22352ea0c388efeef7317421db04174af17e710548c,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_robocrys_intent_validator.py,46912,4de05722dc454ff6536224f4ab076086f00f85f4ab4108470f412a5d22c2c8b5,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_robocrys_query_skill.py,9272,7cf138c50e5bef198a37c9af7da0dd5453af6b052b1d94e1ec57101db0c18520,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_router_determinism.py,454,d65bcb395dc24fdd2389191eed5c7677a76c1bd4ddbb93d8436187f91c2c5aff,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_row_visualization.py,8972,ebc116d97e2e20ff8b1a2d7b3a3c23528f944378780263525da52596c9591ffc,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_run_manifest_written.py,899,19cef1a76aedfccb16abf921f24df9c2ae290fa5da45c0ceb3d7462814d9640c,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_run_paper1_spp_ablation.py,1869,60c214d67dda6f0fe17aa0bf8d8fa41d1a9c976d96cd0ff5ab69240d125f7dc2,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_scaffold_ablation_objective_provenance.py,4363,8b22b6e5f0cfa49df86eaee4143149f7d552922fa35adfb9c0b64d0d4e0bd81b,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_scaffold_prior_ablation.py,6647,2fc1324860e338ae68dd7c4f8774418a1d96450cab8dd7a2cd5b6bb3694c21c7,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_sensitivity_trace_matrix.py,1568,f0d77a6ffc77a1afca8cd39ffd354f2b596972d7332e0c4363087db860ce728f,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_skillcards_schema_validation.py,542,0c829081f28364258f534721370dd0c41106065a09f8ca819d265c868742d697,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_smoke.py,122,b6cba5bc48498b98625cdb8b2f3e3784bf1c6de3a1874bc755633f1ab1cc77ce,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_specialist_corpus_registry.py,1724,b629836987bdb142bfddf22090a05a55f64297d62f02c6f0c6d5f1e0b9777a2e,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_artifact_schema.py,755,41dcd280dc077df6124f4d17a35bf73831cdc9e7e2842b80de4590f4ef41d07f,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_calibration_harness.py,424,df0fa17f5c546c61bb83f55e8f9d50e3fd231fc691bf85b1bd41d2258ae8dae5,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_corpus_policy.py,3337,1197689a2798757508ac97b6c93c340ce623e3149cee1b345eeeef2920074fbd,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_coupling_materializes_or_demotes.py,904,52fe4aa5da99fb46260dad647e11ebe49cf6ab7897996ba511fa1d81e07f2fc0,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_evidence_policy.py,15358,e04c9bc16169111a76f956ba10969d17497ed82b59ee2dadd20a2e8c21c60a98,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_exploration_action_library.py,1648,3cb4fd8ddfdba4664b1b41622c3e6b64188405d5f1457a01cef56e1be1837522,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_normalization.py,912,74645457ea8b98f1f965fa64fff7ee8a79349fa5068ab86014d901821c380d9b,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_only_benchmark.py,7226,3a7fafcd6cede9dcc476c30a6e032055a61745d21ea1464bc5ee1467dfff91ad,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_only_diagnostic.py,5133,f15e84ec7f4a4680b6c3feb00fc2eb339723f5a655c939afaec1e32f5ac4f9ea,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_package_audit.py,7594,d3600b1f8e1891278aec168a4d6e15d79d1c3d52002418955d27a72c2f891f4d,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_payload_variants_propagate.py,2535,7d5fe677faf1a8461a0251f9028a48eb022c3a524e1253fcf93eb9b6f4e018cc,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_semantic_probe.py,1135,dce01adfc014e6382004ef913980939564a1e2266f7ee1899ffa66d5c2bb1303,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_shrink_controls.py,530,ec6fa238d6d5795b7a51e4f1271e888d4423eb1a3eb6bc5bf3eb7b4b2cc1b64c,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stagnation_escalation_logic.py,3889,7046fbf51b78632899eef653a59255f649fada4f8768be630535cecaa7eb45c0,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_manager_required_servers.py,1283,d88bb9bc7ffff12b7d2e4a74868ad46f35b00755f4230ac2f1c3b903a2224a32,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_probe_tracks_real_qlip_artifact_path.py,1101,4b140145b04baaac115f677318511efd40d10da3c8fe9cfe7d513e3cfe0fc61f,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_qlip_dependency_resolution_prefers_configured_server.py,1412,a5293efe55083a41dee199540b8f4af76339931e0748d4bcd832df3774be24a2,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_qlip_probe_accepts_real_response_id_shape.py,1175,94ecb9bf51a2d2340e489e3d47d16e6ed388c77d76b567c269371bb44bb5a611,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_qlip_probe_preserves_provenance_after_handshake.py,1316,601ff52f86649b085a2346c7e7e68ff21325a2e13e2c642a8bc2efc21a78c43f,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_report_includes_qlip_provenance.py,1140,3a156657e3cd461eabb7bc67126a82001751ac2e2a8de1a6ebf697ea501ae4f6,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_report_schema.py,1648,fed808e05d2738a4449c9df0b6d0827ef2500a6286964c5147d77b0a371f17a1,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_asks_only_after_policy_boundary_or_recovery_exhaustion.py,2386,c1b9f9e1f6c68aecb746b033a6be42a8e8913dc720caaaccc374db5540b6cf04,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_can_continue_without_asking_user.py,887,4accc4247121a5d6f06312ff00c8da55257ea993e5fda273a148baffb418e93f,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_prompt_is_compact.py,1316,9e1b8cdd478b4f591eebcd879ddfaa01f5322671b0032e55a8214acb6c41ac8d,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_question_contains_evidence_summary.py,1199,5f966fa83e4a4d1aa714a15fc8c76bbc91bef9fb30bdf458f1fa2fd4cd6b7df3,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_rejects_think_and_fences.py,1552,68ef67323aef161df844107e30a990eb3eb16405d13744799ee482b9f567f59f,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_retry_then_fallback_on_invalid_output.py,1436,55883528ff97eb4c73ae3f7663d801c632ec36ade96f714de8556c6348ce9e7f,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_policy.py,457,6781a3eef591e1b5ac47fd293b00182f899c421f3f2755d608df3d3390bbe781,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structural_allowlist_defaulting.py,3368,1aaf88a9d4c42e384dd8a77e13301ec2c71b180e3d40972ac677e22e50f9808a,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structural_variant_classification.py,1853,91943fa545294f48ee5ca124d63470e03869a74aacf3f047cd91c0c50dbdb218,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_change_signature.py,1184,a1bc8c82cecd4300459e6b8387d20a3fa6d988025e30e22bf5841a3425cbca1f,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_diversity_by_regime_summary.py,4542,502330073397338e40ba83821de1efeacbe48e7a2bff45f0c4e4b1642613ff49,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_identity.py,856,c3a357276ab0646a406b37bd57b9a0e08ae5a99a23dd208df7bae89b98236261,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_moving_profiles_propagate.py,3516,137c2d8dc91eab86b59951155652c7d6ab33e5f4ffab44211da527d76c00362e,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_normalization.py,878,41b1ab20ca2b4601ad1ee5fa5fa50a3a2fd9a123ec24621c859ae615abb3ce04,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_perturbation_controls_propagate.py,2660,a237f3b150273bda287122402a0653a1881c360a9f55e948b37d949e26250e5e,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stuck_detector.py,503,3e040308fb8701e03a3afe3f4c837d4f533054a8ddb737d7539385ab6bdfdcba,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_system_text_entrypoints.py,14825,1a659a721c5e67ca118245e09f2462be2e75a30273b805295d09b69aaa91f8de,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_task_spec_phase1_property_resolution.py,1447,650f512680e4d07cece9cc1714742ce362dddc261cd3b7fcb5534c134278dfb3,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_task_spec_schema.py,916,b6bf0220546488e1d5dd7ecfe1466f774cd1300c4ef5a9b42913e7294ba63eec,py,tracked_at_revision,,source test or test fixture,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_task_spec_structured_input.py,2636,3e3de616ee9a94d2a4b22b2229426333cd8b6f8927b73faaff79364e130b3e1c,py,tracked_at_revision,,source test or test fixture,
