repository,revision,path,line,kind,symbol
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_dynamic_cell.py,111,function,test_dynamic_cell_expansion_is_bounded_and_failure_is_explicit
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_dynamic_cell.py,126,function,test_persisted_dynamic_cell_round_trip
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_dynamic_cell.py,137,function,test_real_qlip_hard_model_separates_old_ca_and_ba_cells
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_dynamic_weighting_profiles_propagate.py,10,function,_fixture_inputs
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_dynamic_weighting_profiles_propagate.py,43,function,test_dynamic_weighting_profiles_materialize_in_guidance_payload
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_eval_e2e_stub.py,10,function,test_eval_e2e_stub
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_evaluate_paper1_spp_ablation.py,28,function,test_summary_uses_canonical_raw_sca_keys
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_evaluate_paper1_spp_ablation.py,40,function,test_summary_pass_requires_clean_topology
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_evaluate_paper1_spp_ablation.py,45,function,test_summary_fail_when_composition_mismatch
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_evaluate_paper1_spp_ablation.py,50,function,test_summary_matches_csv_workflow_sca_one_mapping
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_existing_benchmark_backwards_compatibility.py,10,function,test_existing_benchmark_backwards_compatibility
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,27,function,work_path
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,34,function,write_table
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,42,function,row
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,55,class,FakeResult
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,60,function,fake_result
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,92,function,test_csv_row_parses_to_canonical_request_and_config
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,105,function,test_scaffold_mode_mapping
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,112,function,test_cli_scaffold_selection_absent_is_native_and_directory_is_explicit
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,127,function,test_cell_mode_defaults_to_native
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,138,function,test_cell_mode_round_trips_into_workflow_config_for_native_qlip_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,147,function,test_unknown_cell_mode_is_a_row_level_error_not_a_crash
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,154,function,test_cell_volume_per_atom_override_rejected_for_native_cell_mode
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,161,function,test_cell_volume_per_atom_override_round_trips_for_composition_scaled
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,171,function,test_request_spp_mode_mapping
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,178,function,test_one_input_row_produces_one_result_row_and_calls_canonical_api
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,202,function,test_controlled_workflow_failure_remains_a_result_row
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,216,function,test_sca_fields_are_propagated_without_a_new_scalar_score
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,237,function,test_reference_fields_are_propagated
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,259,function,test_dry_run_performs_no_solve_and_reports_resolved_scaffold
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,271,function,test_malformed_row_is_row_input_error_without_calling_workflow
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,282,function,test_failures_do_not_omit_later_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,300,function,test_reuse_frozen_row_validates_one_source_record_without_calling_workflow
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,323,function,test_resume_retries_only_software_failures_and_rebuilds_all_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_experiment_table_runner.py,350,function,test_runner_contains_no_experiment_specific_scientific_branch
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_import_mp20.py,9,function,_prepare_raw_layout
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_import_mp20.py,16,function,test_external_benchmark_import_mp20
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_import_mpts52.py,9,function,_prepare_raw_layout
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_import_mpts52.py,16,function,test_external_benchmark_import_mpts52
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_import_perov5.py,9,function,_prepare_raw_layout
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_import_perov5.py,16,function,test_external_benchmark_import_perov5
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_matrix_runner.py,10,function,_write_normalized_case
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_matrix_runner.py,24,function,test_external_benchmark_matrix_runner
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_regeneration.py,9,function,test_external_benchmark_regeneration
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_external_benchmark_reporting.py,6,function,test_external_benchmark_reporting
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_diagnostic_summary.py,11,function,_flat_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_diagnostic_summary.py,35,function,test_first_crystal_summary_includes_flatness_diagnostics
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_experiment_runner.py,11,function,_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_experiment_runner.py,52,function,test_first_crystal_experiment_runner
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_metadata_preserves_adversarial_fields.py,11,function,_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_metadata_preserves_adversarial_fields.py,28,function,test_first_crystal_metadata_preserves_adversarial_fields
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_metadata_preserves_hypotheses.py,11,function,_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_metadata_preserves_hypotheses.py,30,function,test_first_crystal_metadata_preserves_hypotheses
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_sensitivity_summary.py,11,function,_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_sensitivity_summary.py,35,function,test_first_crystal_summary_exposes_sensitivity_fields
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_first_crystal_summary_regeneration.py,14,function,test_first_crystal_summary_regeneration
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_forced_sensitivity_runner.py,14,function,test_forced_sensitivity_runner_writes_artifacts
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_freeze_paper1_spp_ablation.py,16,function,test_balanced_selection_is_deterministic_and_result_blind
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_freeze_paper1_spp_ablation.py,29,function,test_canonical_hash_is_order_independent
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_manifest.py,13,function,_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_manifest.py,18,function,test_full_100_manifest_validation_passes
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_manifest.py,22,function,test_full_100_manifest_mode_distribution
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_manifest.py,28,function,test_full_100_manifest_prompt_ids_unique
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_manifest.py,35,function,test_full_100_manifest_adversarial_rows_marked_infeasible
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,19,function,_settings_for_workspace
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,29,function,_regularisation_overrides
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,41,function,_run_pipeline_once
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,50,function,test_regularised_partial_spp_guidance_builds_strict_live_request
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,89,function,test_pipeline_uses_regularisation_fallback_when_local_spp_export_unavailable
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,112,function,test_pipeline_no_local_spp_without_regularisation_fails_with_no_fallback_category
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,138,function,test_pipeline_regularisation_fallback_preserves_qlip_diagnostics
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,174,function,test_regularised_spp_guidance_with_pot_root_matches_live_contract
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,215,function,test_bad_spp_guidance_objective_mix_fails_locally
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,248,function,test_regularised_partial_spp_config_requires_real_regularisation_dir
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,261,function,test_full_100_runner_import_is_pipeline_safe_and_uses_config_c_defaults
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_symmetry_task_spec.py,8,function,test_full_100_manifest_row_builds_structured_symmetry_task_spec
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_guidance_mode_materializes_request.py,10,function,test_guidance_mode_materializes_request
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_guidance_usage_summary.py,8,function,test_guidance_usage_summary_aggregate_fields
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_guided_variant_sweep_summary.py,6,function,test_guided_variant_sweep_summary_aggregates_variants
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_hard_structural_guidance_pack_schema.py,8,function,test_hard_structural_guidance_pack_schema_and_metadata
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_hypothesis_aware_action_compile.py,7,function,test_hypothesis_aware_action_compile_applies_consistent_biases
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_hypothesis_aware_report_summary.py,10,function,_executor
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_hypothesis_aware_report_summary.py,22,function,test_hypothesis_aware_report_summary_fields
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_hypothesis_branch_state.py,9,function,_stagnant_executor
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_hypothesis_branch_state.py,21,function,test_hypothesis_branch_state_tracks_active_tried_and_history
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_iteration_config_delta.py,10,function,_constant_executor
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_iteration_config_delta.py,29,function,test_iteration_config_delta_detects_changes
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_iteration_controller.py,9,function,test_iteration_controller_applies_delta
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_json_extraction_accepts_single_valid_object_only.py,6,function,test_json_extraction_accepts_single_valid_object_only
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_key_ablation_after_coupling_fix.py,10,function,test_key_ablation_after_coupling_fix_reports_structural_dimension
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_key_ablation_propagation_report.py,13,function,_sig
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_key_ablation_propagation_report.py,17,function,test_key_ablation_report_contains_propagation_summary
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_li2feo3_cell_representability_diagnostic.py,20,function,test_normalized_lattice_ratios_are_sorted_and_unit_product
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_li2feo3_cell_representability_diagnostic.py,26,function,test_median_shape_is_unit_product_with_longest_assigned_to_c
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_li2feo3_cell_representability_diagnostic.py,35,function,test_constant_volume_scaling_is_exact
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_li2feo3_cell_representability_diagnostic.py,41,function,test_uniform_feasibility_expansion_preserves_ratios
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_li2feo3_cell_representability_diagnostic.py,55,function,test_invariant_audit_detects_accidental_scientific_change
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_li2feo3_cell_representability_diagnostic.py,70,function,test_diagnostic_refuses_output_inside_or_over_source_row
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_li2feo3_cell_representability_diagnostic.py,80,function,test_diagnostic_refuses_to_overwrite_existing_output
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_live_llm_eval_logic.py,6,function,test_validate_case_response_spp_pass
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_live_llm_eval_logic.py,28,function,test_validate_case_response_detects_wrong_guidance
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_live_profile_config.py,11,function,_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_live_profile_config.py,35,function,test_live_assisted_profile_serializes_in_manifest_and_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_live_structural_profile_narrowing.py,11,function,_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_live_structural_profile_narrowing.py,53,function,test_live_structural_profile_narrowing_prefers_allowlist
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_llm_action_selector.py,8,class,_FakeClient
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_llm_action_selector.py,22,function,test_llm_action_selector_parses_json_response
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_llm_client_stub.py,10,class,_Handler
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_llm_client_stub.py,29,function,test_llm_client_chat_stub
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_llm_discovery.py,10,class,_Handler
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_llm_discovery.py,49,function,test_discover_model_and_smoke_chat
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_llm_planner_influence.py,8,class,_PlannerLLM
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_llm_planner_influence.py,26,function,test_llm_planner_influences_priorities_and_exploration
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_mcp_stdio_client_fake_server.py,9,function,test_mcp_client_lists_and_calls
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_megnet_phase3.py,11,function,test_loader_resolves_and_loads
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_metrics_result_schema.py,6,function,test_metrics_payload_serialization_schema
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_midloop_clarification.py,6,function,test_midloop_clarification_on_stagnation
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_midloop_clarification.py,20,function,test_midloop_clarification_on_repeated_infeasible
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_multi_corpus_selection.py,10,function,test_pipeline_surfaces_multiple_corpus_candidates
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_multi_hypothesis_pack_loader.py,8,function,test_multi_hypothesis_pack_loader_preserves_hypothesis_metadata
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_multi_hypothesis_pack_schema.py,8,function,test_multi_hypothesis_pack_schema
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_multi_hypothesis_protocol_metadata.py,11,function,_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_multi_hypothesis_protocol_metadata.py,26,function,test_multi_hypothesis_protocol_metadata_and_regeneration
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_multi_spp_package_tracking.py,10,function,test_pipeline_tracks_multiple_spp_package_candidates
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_multi_view_best_so_far_summary.py,8,function,test_multi_view_best_so_far_summary_distinguishes_objective_vs_property
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_qlip_serialization.py,20,function,_schema
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_qlip_serialization.py,31,function,_request
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_qlip_serialization.py,64,function,test_nasicon_ordered_orbits_serialize_to_strict_qlip_contract
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_qlip_serialization.py,85,function,test_nasicon_success_reporting_does_not_call_abx3_assignment_counter
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_qlip_serialization.py,97,function,test_abx3_ordered_orbit_wire_payload_is_unchanged
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_qlip_serialization.py,113,function,test_target_formula_species_survive_strict_qlip_serialization
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_qlip_serialization.py,143,function,test_species_contract_fails_before_qlip_for_source_formula_mismatch
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_topology.py,14,function,test_selected_ordered_nasicon_reference_passes_or_is_explained_partial
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_topology.py,24,function,test_deliberately_broken_nasicon_coordination_fails
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_nasicon_topology.py,33,function,test_composition_correct_but_disconnected_structure_fails
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_objective_term_audit.py,11,function,test_objective_term_audit_extracts_terms_and_preserves_raw_vs_score
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_objective_term_audit.py,41,function,test_objective_term_audit_from_execution_fallback
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_objective_vs_structure_change_classification.py,7,function,test_objective_vs_structure_change_classification
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_action_schema.py,6,function,test_action_schema_valid
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_benchmark_runner.py,12,function,_executor_factory
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_benchmark_runner.py,57,function,test_optimization_benchmark_runner_and_regeneration
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_budget.py,7,function,test_budget_from_settings_defaults
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_budget.py,15,function,test_budget_tracker_enforces_limits
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_budget.py,32,function,test_budget_tracker_tracks_recovery_attempts_separately
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_config.py,8,function,test_optimization_config_overrides_from_yaml
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_failure_taxonomy.py,6,function,test_failure_taxonomy_repeated_infeasibility
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_failure_taxonomy.py,17,function,test_failure_taxonomy_stagnation
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_failure_taxonomy.py,28,function,test_failure_taxonomy_invalid_action_rejection
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_failure_taxonomy.py,40,function,test_failure_taxonomy_budget_exhaustion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_failure_taxonomy.py,50,function,test_failure_taxonomy_blocked_clarification_needed
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_failure_taxonomy.py,60,function,test_failure_taxonomy_oscillation
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_flatness_diagnostics.py,7,function,test_flatness_diagnostics_for_action_variation_without_score_gain
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_loop.py,11,function,_fixture_executor
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_loop.py,35,function,test_optimization_loop_improves_under_fixture
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_plan_render.py,7,function,test_plan_render_matches_plan_fields
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_plan_schema.py,6,function,test_optimization_plan_schema_valid
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_planner.py,6,function,test_optimization_planner_emits_valid_plan
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_preflight.py,6,function,test_preflight_blocks_missing_composition
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_preflight.py,13,function,test_preflight_ready_with_fixed_composition
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_prompt_pack_loads.py,8,function,test_optimization_prompt_pack_loads
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_render.py,7,function,test_render_session_summary_contains_key_fields
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_report_regeneration.py,12,function,test_optimization_report_regeneration_from_artifacts_only
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_reporting.py,7,function,test_optimization_report_has_curves_and_trace
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_scoring.py,7,function,test_scoring_primary_objective_only
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_scoring.py,17,function,test_scoring_penalizes_infeasible
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_session_schema.py,10,function,test_optimization_session_schema_roundtrip
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_session_store.py,9,function,test_session_store_save_and_load
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_optimization_stats.py,6,function,test_action_family_stats_summary
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_ordered_scaffold_site_limits.py,13,function,_sites
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_ordered_scaffold_site_limits.py,40,function,_design_space
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_ordered_scaffold_site_limits.py,58,function,_ordered_request
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_ordered_scaffold_site_limits.py,77,function,test_generic_explicit_candidate_grid_keeps_64_site_limit
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_ordered_scaffold_site_limits.py,93,function,test_ordered_scaffold_accepts_inclusive_128_site_boundary
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_ordered_scaffold_site_limits.py,99,function,test_ordered_scaffold_rejects_above_128_with_specific_error
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_ordered_scaffold_site_limits.py,112,function,test_large_ordered_request_preserves_full_orbit_domain
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_override_key_classification.py,6,function,test_override_key_classification_rules
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_override_propagation_classification.py,6,function,test_override_propagation_classification_rules
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pair_aware_retrieval.py,6,function,_candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pair_aware_retrieval.py,13,function,test_target_and_equivalent_ids_cannot_enter_augmentation
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pair_aware_retrieval.py,22,function,test_partial_support_is_improved_by_smallest_multicoverage_candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pair_aware_retrieval.py,34,function,test_no_real_support_returns_empty_augmentation
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pair_aware_retrieval.py,42,function,test_selection_is_deterministic_and_uses_observation_count_then_rank
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_paired_run_property_assertion.py,9,function,test_paired_run_property_assertion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pairwise_spp_fallback.py,30,function,_pot
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pairwise_spp_fallback.py,38,function,_atoms
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pairwise_spp_fallback.py,42,function,_fallback_collections
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_pairwise_spp_fallback.py,54,function,_score
