source_repo,source_revision,source_path_or_capability,source_entry_point,source_tests,archive_path,classification,behaviour_parity,data_dependency,external_dependency,notes,recommended_action
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_property_aware_comparison_mode.py,,tests/test_property_aware_comparison_mode.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_property_aware_in_loop_reward.py,,tests/test_property_aware_in_loop_reward.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_property_aware_live_selection_view.py,,tests/test_property_aware_live_selection_view.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_prospective_benchmark_preflight.py,,tests/test_prospective_benchmark_preflight.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_prototype_orbit_variable_spp_30_smoke.py,,tests/test_prototype_orbit_variable_spp_30_smoke.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_prototype_scaffold_symmetry.py,,tests/test_prototype_scaffold_symmetry.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_builder_v2.py,,tests/test_qlip_builder_v2.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_outputs_validation.py,,tests/test_qlip_outputs_validation.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_placeholder_solution_blocks_startup.py,,tests/test_qlip_placeholder_solution_blocks_startup.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_pot_path_integration.py,,tests/test_qlip_pot_path_integration.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_request_adapter.py,,tests/test_qlip_request_adapter.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_startup_probe_accepts_valid_external_result_shape.py,,tests/test_qlip_startup_probe_accepts_valid_external_result_shape.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_startup_probe_reports_missing_artifact_truthfully.py,,tests/test_qlip_startup_probe_reports_missing_artifact_truthfully.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_startup_probe_reports_non_solution_termination_truthfully.py,,tests/test_qlip_startup_probe_reports_non_solution_termination_truthfully.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_startup_probe_reports_unexpected_contract_truthfully.py,,tests/test_qlip_startup_probe_reports_unexpected_contract_truthfully.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_strict_schema.py,,tests/test_qlip_strict_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_realistic_qlip_server_guidance_variation.py,,tests/test_realistic_qlip_server_guidance_variation.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_recovery_first_candidate_ordering.py,,tests/test_recovery_first_candidate_ordering.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_recovery_ladder_escalates_regimes.py,,tests/test_recovery_ladder_escalates_regimes.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regenerated_guided_variant_report.py,,tests/test_regenerated_guided_variant_report.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regenerated_property_aware_repeated_report.py,,tests/test_regenerated_property_aware_repeated_report.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regenerated_repeated_analysis_report.py,,tests/test_regenerated_repeated_analysis_report.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regime_level_structure_change_reporting.py,,tests/test_regime_level_structure_change_reporting.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_regime_level_structure_change_summary.py,,tests/test_regime_level_structure_change_summary.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_analysis_spp_exploration_summary.py,,tests/test_repeated_analysis_spp_exploration_summary.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_analysis_structure_diversity_summary.py,,tests/test_repeated_analysis_structure_diversity_summary.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_experiment_id_uniqueness.py,,tests/test_repeated_experiment_id_uniqueness.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_infeasibility_triggers_recovery_before_clarification.py,,tests/test_repeated_infeasibility_triggers_recovery_before_clarification.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_repeated_live_analysis_summary.py,,tests/test_repeated_live_analysis_summary.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_request_objective_diff_summary.py,,tests/test_request_objective_diff_summary.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_request_structure_diff.py,,tests/test_request_structure_diff.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_case_schema.py,,tests/test_retrieval_case_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_fusion.py,,tests/test_retrieval_fusion.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_nn_baseline.py,,tests/test_retrieval_nn_baseline.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_result_schema.py,,tests/test_retrieval_result_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retrieval_stage_preserves_exportability.py,,tests/test_retrieval_stage_preserves_exportability.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_retry_safe_workspaces.py,,tests/test_retry_safe_workspaces.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_reward_alignment.py,,tests/test_reward_alignment.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_reward_schema.py,,tests/test_reward_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_robocrys_intent_validator.py,,tests/test_robocrys_intent_validator.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_robocrys_query_skill.py,,tests/test_robocrys_query_skill.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_router_determinism.py,,tests/test_router_determinism.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_row_visualization.py,,tests/test_row_visualization.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_run_manifest_written.py,,tests/test_run_manifest_written.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_run_paper1_spp_ablation.py,,tests/test_run_paper1_spp_ablation.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_scaffold_ablation_objective_provenance.py,,tests/test_scaffold_ablation_objective_provenance.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_scaffold_prior_ablation.py,,tests/test_scaffold_prior_ablation.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_sensitivity_trace_matrix.py,,tests/test_sensitivity_trace_matrix.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_skillcards_schema_validation.py,,tests/test_skillcards_schema_validation.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_smoke.py,,tests/test_smoke.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_specialist_corpus_registry.py,,tests/test_specialist_corpus_registry.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_artifact_schema.py,,tests/test_spp_artifact_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_calibration_harness.py,,tests/test_spp_calibration_harness.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_corpus_policy.py,,tests/test_spp_corpus_policy.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_coupling_materializes_or_demotes.py,,tests/test_spp_coupling_materializes_or_demotes.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_evidence_policy.py,,tests/test_spp_evidence_policy.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_exploration_action_library.py,,tests/test_spp_exploration_action_library.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_normalization.py,,tests/test_spp_normalization.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_only_benchmark.py,,tests/test_spp_only_benchmark.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_only_diagnostic.py,,tests/test_spp_only_diagnostic.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_package_audit.py,,tests/test_spp_package_audit.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_payload_variants_propagate.py,,tests/test_spp_payload_variants_propagate.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_semantic_probe.py,,tests/test_spp_semantic_probe.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_spp_shrink_controls.py,,tests/test_spp_shrink_controls.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stagnation_escalation_logic.py,,tests/test_stagnation_escalation_logic.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_manager_required_servers.py,,tests/test_startup_manager_required_servers.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_probe_tracks_real_qlip_artifact_path.py,,tests/test_startup_probe_tracks_real_qlip_artifact_path.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_qlip_dependency_resolution_prefers_configured_server.py,,tests/test_startup_qlip_dependency_resolution_prefers_configured_server.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_qlip_probe_accepts_real_response_id_shape.py,,tests/test_startup_qlip_probe_accepts_real_response_id_shape.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_qlip_probe_preserves_provenance_after_handshake.py,,tests/test_startup_qlip_probe_preserves_provenance_after_handshake.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_report_includes_qlip_provenance.py,,tests/test_startup_report_includes_qlip_provenance.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_startup_report_schema.py,,tests/test_startup_report_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_asks_only_after_policy_boundary_or_recovery_exhaustion.py,,tests/test_stop_hook_asks_only_after_policy_boundary_or_recovery_exhaustion.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_can_continue_without_asking_user.py,,tests/test_stop_hook_can_continue_without_asking_user.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_prompt_is_compact.py,,tests/test_stop_hook_prompt_is_compact.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_question_contains_evidence_summary.py,,tests/test_stop_hook_question_contains_evidence_summary.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_rejects_think_and_fences.py,,tests/test_stop_hook_rejects_think_and_fences.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_hook_retry_then_fallback_on_invalid_output.py,,tests/test_stop_hook_retry_then_fallback_on_invalid_output.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stop_policy.py,,tests/test_stop_policy.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structural_allowlist_defaulting.py,,tests/test_structural_allowlist_defaulting.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structural_variant_classification.py,,tests/test_structural_variant_classification.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_change_signature.py,,tests/test_structure_change_signature.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_diversity_by_regime_summary.py,,tests/test_structure_diversity_by_regime_summary.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_identity.py,,tests/test_structure_identity.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_moving_profiles_propagate.py,,tests/test_structure_moving_profiles_propagate.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_normalization.py,,tests/test_structure_normalization.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_structure_perturbation_controls_propagate.py,,tests/test_structure_perturbation_controls_propagate.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_stuck_detector.py,,tests/test_stuck_detector.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_system_text_entrypoints.py,,tests/test_system_text_entrypoints.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_task_spec_phase1_property_resolution.py,,tests/test_task_spec_phase1_property_resolution.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_task_spec_schema.py,,tests/test_task_spec_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_task_spec_structured_input.py,,tests/test_task_spec_structured_input.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_template_baseline.py,,tests/test_template_baseline.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_three_level_scaffold_system.py,,tests/test_three_level_scaffold_system.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_variable_perovskite_scaffold.py,,tests/test_variable_perovskite_scaffold.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_verification_presets.py,,tests/test_verification_presets.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
